file_name,left,right,top,bottom,min_value,max_value,pixel_horiz,pixel_vert,number_of_nan
4314-151_reproject,-5168247.466153833,-5167651.311555928,-2698913.450505599,-2699562.110462586,-0.49148193,31.799253,1091,1187,0
4314-344_reproject,-5168826.8741722535,-5168230.716716945,-2702076.4691214436,-2702683.5652456568,-0.3448291,28.8917,1091,1111,0
4314-143_reproject,-5169407.081654787,-5168810.905730779,-2699545.9386776374,-2700194.6218389887,-0.41678956,49.339104,1091,1187,0
4314-221_reproject,-5164768.580966807,-5164172.468471678,-2697649.092125824,-2698296.612487506,-2.338064,19.028858,1091,1185,0
4314-433_reproject,-5163608.73199597,-5163223.341477593,-2701098.4071545047,-2701432.9589236486,-0.5241162,11.000703,706,613,0
4314-142_reproject,-5168827.270233366,-5168231.118072289,-2698913.8646908747,-2699561.9750678255,-0.6692295,35.884823,1091,1186,0
4314-331_reproject,-5167087.8346711015,-5166491.649789037,-2700185.5707668355,-2700827.1532133142,-0.46707764,17.54668,1091,1174,0
4314-464_reproject,-5163029.158925257,-5163024.777084035,-2702710.647085691,-2702718.863037981,0.0,5.284131,9,16,0
4314-343_reproject,-5169407.019008383,-5168811.661539382,-2702195.1550742625,-2702717.254599419,-0.32179117,21.34985,1090,956,0
4314-153_reproject,-5168247.458650859,-5167651.28068554,-2699545.934083289,-2700194.619465736,-0.50413084,20.880877,1091,1187,0
4314-213_reproject,-5165928.215800559,-5165332.081943383,-2698281.5317365285,-2698929.6222142843,-0.82385254,20.863457,1091,1186,0
4314-321_reproject,-5168247.463466643,-5167651.2621268155,-2700178.4531758744,-2700827.163991504,-0.8245752,30.643808,1091,1187,0
4314-334_reproject,-5166506.386137504,-5165911.757504576,-2700811.269897169,-2701292.2195267435,-0.80872315,32.123905,1089,881,0
4314-353_reproject,-5168247.43795884,-5167651.173630757,-2702076.2793357274,-2702722.3235297333,-0.11490967,23.092682,1091,1182,0
4314-424_reproject,-5164188.78412818,-5163593.287109876,-2700879.523231357,-2701459.1622023406,-0.8968457,10.687389,1090,1061,0
4314-441_reproject,-5165928.218222689,-5165331.967494842,-2701444.1031701127,-2702092.320704515,-0.7768104,13.050536,1091,1186,0
4314-313_reproject,-5169407.085834119,-5168810.863154641,-2700810.9866892733,-2701459.7207240066,-0.45430663,20.342525,1091,1187,0
4314-241_reproject,-5165928.2136906525,-5165332.056472854,-2698913.994514678,-2699562.110389074,-2.3759494,36.003548,1091,1186,0
4314-243_reproject,-5165928.212867103,-5165332.032281968,-2699546.481943279,-2700194.623221614,-1.713138,18.523317,1091,1186,0
4314-341_reproject,-5169406.385162178,-5168852.330042702,-2701443.6847007824,-2702020.7115033963,-0.05902588,20.136808,1014,1056,0
4314-134_reproject,-5166508.023686755,-5165911.890831865,-2698281.527242894,-2698929.616631008,-2.1009498,49.965164,1091,1186,0
4314-442_reproject,-5165348.404045561,-5164752.15232011,-2701444.1023207675,-2702092.3209397206,-1.6389002,21.48636,1091,1186,0
4314-251_reproject,-5164768.592690253,-5164364.54597296,-2698913.9860316757,-2699560.022788322,-3.310371,23.294334,739,1181,0
4314-361_reproject,-5167087.843829373,-5166491.595109543,-2701444.0960830874,-2702092.3114344627,-0.574624,26.058426,1091,1186,0
4314-333_reproject,-5167087.838652066,-5166491.613319779,-2700811.536622161,-2701459.7265476296,-0.446272,26.301031,1091,1186,0
4314-214_reproject,-5165348.396023863,-5164752.2611689195,-2698281.5261174263,-2698929.6176799107,-1.1558325,22.834911,1091,1186,0
4314-462_reproject,-5162989.209987832,-5162870.968191187,-2701604.525028918,-2701772.5816565566,0.0,6.4788084,217,308,0
4314-111_reproject,-5169407.079742618,-5168810.973901643,-2697648.546150649,-2698297.153056517,-0.64922243,21.119318,1091,1187,0
4314-354_reproject,-5167667.652111167,-5167071.381006625,-2702076.6933442024,-2702724.9330312503,-0.51956296,33.512047,1091,1186,0
4314-324_reproject,-5167667.322857232,-5167071.187180321,-2700811.3870618134,-2701426.664710002,-0.396438,38.37963,1091,1126,0
4314-332_reproject,-5166508.024491637,-5165911.821534245,-2700178.997563992,-2700827.163164459,-0.6732418,29.52839,1091,1186,0
4314-131_reproject,-5167087.831993285,-5166491.72349878,-2697649.0873224027,-2698297.150226979,-0.027971191,27.83967,1091,1186,0
4314-132_reproject,-5166508.015133105,-5165911.90563213,-2697649.090195492,-2698297.1541942586,-1.546307,19.980396,1091,1186,0
4314-342_reproject,-5168792.387446476,-5168238.147146797,-2701443.909832854,-2702092.256086674,-0.455249,14.989966,1014,1186,0
4314-362_reproject,-5166508.031509332,-5165912.537536427,-2701519.768859282,-2702092.2961224886,-0.31351563,46.01979,1090,1048,0
4314-113_reproject,-5169407.082735953,-5168810.953540553,-2698280.9892983153,-2698929.6216155114,-0.7865991,20.847265,1091,1187,0
4314-164_reproject,-5166508.022967862,-5165911.84338455,-2699546.48645685,-2700194.626646047,-1.7099826,19.406994,1091,1186,0
4314-141_reproject,-5169407.086935295,-5168810.934379162,-2698913.4461247255,-2699562.103860114,-0.8774365,23.224874,1091,1187,0
4314-323_reproject,-5168247.469479763,-5167651.2447591135,-2700810.9859671113,-2701459.7222227906,-0.72271484,30.98728,1091,1187,0
4314-212_reproject,-5165348.400466725,-5164752.288965662,-2697649.087007195,-2698297.1531803696,-0.4910791,25.02699,1091,1186,0
4314-351_reproject,-5168247.466001598,-5167651.21789298,-2701443.5545067103,-2702092.3162102154,-0.5834912,15.231923,1091,1187,0
4314-123_reproject,-5168247.46394992,-5167651.334126332,-2698281.528980766,-2698929.6150733824,-0.9682369,21.020227,1091,1186,0
4314-242_reproject,-5165348.403766827,-5164752.245551311,-2698913.989763838,-2699562.1067229076,-1.651056,19.152489,1091,1186,0
4314-422_reproject,-5164131.828789555,-5163641.604632324,-2700261.140408209,-2700305.3096593055,-0.3993457,5.6735864,900,82,0
4314-421_reproject,-5164768.588181981,-5164308.258311316,-2700178.9893549294,-2700825.421670333,-1.6076155,20.97894,842,1182,0
4314-322_reproject,-5167667.654962161,-5167071.454021189,-2700178.9957610373,-2700827.159169341,-0.6177734,45.107147,1091,1186,0
4314-211_reproject,-5165928.208293192,-5165332.097789904,-2697649.0937092565,-2698297.158797694,-1.2805192,19.454243,1091,1186,0
4314-133_reproject,-5167087.830797561,-5166491.698948686,-2698281.534459845,-2698929.622754265,-2.8816323,30.580576,1091,1186,0
4314-144_reproject,-5168827.276108692,-5168231.101989409,-2699547.0380396117,-2700194.625339824,-0.074019365,46.999474,1091,1185,0
4314-122_reproject,-5167667.648075125,-5167071.540590821,-2697649.096162209,-2698297.1579685393,-2.995559,20.933487,1091,1186,0
4314-124_reproject,-5167667.64781854,-5167071.51698024,-2698281.5313480943,-2698929.6185438605,-7.371427,26.712738,1091,1186,0
4314-431_reproject,-5163371.089513997,-5163314.103012364,-2700358.3588267174,-2700496.4415037497,0.0,7.3638625,105,253,0
4314-154_reproject,-5167667.651316048,-5167071.473749213,-2699546.4866232355,-2700194.624620207,-0.020229492,16.438421,1091,1186,0
4314-363_reproject,-5167087.850411047,-5166491.57829655,-2702076.6911906586,-2702724.931975686,-0.76920897,24.539135,1091,1186,0
4314-162_reproject,-5166508.022628001,-5165911.86641246,-2698913.989041585,-2699562.1038263706,-1.791222,22.520643,1091,1186,0
4314-311_reproject,-5169406.953213175,-5168810.766861606,-2700178.566317329,-2700822.338185032,-0.5544629,39.94259,1091,1178,0
4314-224_reproject,-5164185.011147909,-5163889.331356947,-2698281.5825069183,-2698536.2715690034,-0.77802736,12.739502,542,467,0
4314-463_reproject,-5163608.977997222,-5163017.063994224,-2702076.6829436785,-2702724.396603151,-1.9336303,18.090677,1083,1185,0
4314-121_reproject,-5168247.452255489,-5167651.344372605,-2697648.5466573713,-2698297.1557849864,0.0,18.638367,1091,1187,0
4314-444_reproject,-5165348.407293125,-5164752.132173497,-2702076.689397843,-2702724.9334499156,-1.4824731,31.286192,1091,1186,0
4314-114_reproject,-5168827.268392959,-5168231.1381745655,-2698280.9901753813,-2698929.62360567,-0.5366699,22.021936,1091,1187,0
4314-161_reproject,-5167087.841694391,-5166491.686484859,-2698913.995167515,-2699562.108858612,-0.59976315,36.422386,1091,1186,0
4314-152_reproject,-5167667.648862746,-5167071.494663739,-2698913.9911773866,-2699562.1037698854,-1.7983862,20.458101,1091,1186,0
4314-451_reproject,-5164768.599792662,-5164172.34707417,-2701444.091124389,-2702091.7638020907,-0.6210596,29.042181,1091,1185,0
4314-244_reproject,-5165348.401887319,-5164752.220304495,-2699546.4781678277,-2700194.620530806,-1.0419971,20.912222,1091,1186,0
4314-364_reproject,-5166508.036919301,-5165911.7637989605,-2702076.689869487,-2702724.9317480233,-0.6223713,43.356983,1091,1186,0
4314-223_reproject,-5164768.586381347,-5164172.450532386,-2698281.532101557,-2698929.0778310704,-3.8050761,29.35316,1091,1185,0
4314-453_reproject,-5164768.601965354,-5164172.325852713,-2702076.6791727156,-2702724.3772620433,-0.6285156,29.07471,1091,1185,0
4314-222_reproject,-5164188.771003572,-5163860.71779419,-2697657.311005301,-2698294.2490395433,-0.5776343,14.9237795,600,1164,0
4314-312_reproject,-5168827.270970987,-5168231.070649909,-2700178.448682171,-2700827.1583893257,-0.2210791,19.55922,1091,1187,0
4314-112_reproject,-5168827.26644709,-5168231.159583093,-2697648.546030052,-2698297.1540490426,-1.5327047,18.678766,1091,1187,0
4314-414_reproject,-5165348.401973235,-5164752.173635648,-2700811.528955481,-2701459.722148179,-1.1629407,22.073885,1091,1186,0
4314-454_reproject,-5164188.784965384,-5163592.507863436,-2702076.680746505,-2702724.379910456,-0.6253882,30.448376,1091,1185,0
4314-461_reproject,-5163608.967063791,-5163032.383832289,-2701457.2540949136,-2702091.823875315,-0.48101074,12.633055,1055,1161,0
4314-411_reproject,-5165928.213330008,-5165332.009370821,-2700178.994029421,-2700827.1607189965,-2.018695,39.23119,1091,1186,0
4314-413_reproject,-5165928.215079471,-5165331.9877395155,-2700811.530780196,-2701459.7228883123,-0.86993164,19.27688,1091,1186,0
4314-443_reproject,-5165928.222545594,-5165331.948423543,-2702076.6892718594,-2702724.93223941,-3.1177113,24.44463,1091,1186,0
4314-423_reproject,-5164768.598897036,-5164172.369565973,-2700811.52775485,-2701459.175028225,-0.8406787,15.510296,1091,1185,0
4314-452_reproject,-5164188.783867904,-5163592.530160076,-2701444.091730101,-2702091.765482457,-0.8549439,12.602793,1091,1185,0
4314-253_reproject,-5164768.590031713,-5164172.407455334,-2699546.475130567,-2700194.071617202,-0.60206544,13.853938,1091,1185,0
4314-352_reproject,-5167666.488487492,-5167072.040984274,-2701503.8828121955,-2702092.314747304,-0.058632813,18.08717,1088,1077,0
4314-254_reproject,-5164188.097768527,-5163803.614537565,-2699881.7676568185,-2700122.0696761697,-0.14895752,9.986958,705,441,0
4314-412_reproject,-5165348.401289421,-5164752.196332575,-2700178.991229346,-2700827.1590035325,-1.3584478,19.306671,1091,1186,0
4314-163_reproject,-5167087.842983357,-5166491.664406431,-2699546.4806340015,-2700194.6197291003,-1.4801086,17.312355,1091,1186,0
4445-313_reproject,-5162449.320705067,-5162335.0816877615,-2691217.8287805575,-2691336.9871813837,0.0,10.178115,210,219,0
4445-344_reproject,-5161869.514265965,-5161550.427680473,-2692068.4272344606,-2692603.1572413654,0.0,13.615754,584,978,0
4445-343_reproject,-5162449.318312233,-5161853.411762496,-2691958.266483982,-2692605.5631398433,-1.7667313,16.548359,1091,1185,0
4445-341_reproject,-5162449.31881115,-5161893.235486292,-2691326.079813869,-2691972.9299351145,-0.65567136,14.997146,1018,1184,0
4435-413_reproject,-5172885.938046437,-5172289.003141232,-2690693.3790267156,-2691341.6984384125,-4.204626,31.892204,1093,1187,0
4435-442_reproject,-5172306.124117039,-5171709.711503778,-2691325.5417620307,-2691973.8876459245,-0.23951465,34.29947,1092,1187,0
4435-352_reproject,-5174625.37397897,-5174028.418926807,-2691325.5501903216,-2691973.8914832375,-3.9179106,50.125435,1093,1187,0
4435-332_reproject,-5173465.73983335,-5172871.161166657,-2690284.2690051463,-2690709.592036693,-0.007724609,27.120495,1090,780,0
4435-324_reproject,-5174625.365596232,-5174028.433867745,-2690693.3869212014,-2691341.702882726,-0.42723486,41.473053,1093,1187,0
4435-421_reproject,-5171726.309980398,-5171447.573579836,-2690579.0809837654,-2690706.1760548633,-0.105964355,20.741041,512,234,0
4435-333_reproject,-5174045.560934097,-5173448.628142705,-2690693.3798126318,-2691341.6969285575,-0.26380497,16.19079,1093,1187,0
4435-342_reproject,-5175784.993286968,-5175188.040373414,-2691325.5536187817,-2691973.8925889973,-1.7801993,19.162329,1093,1187,0
4435-364_reproject,-5173465.747680615,-5172868.767176463,-2691957.72893813,-2692606.0978739574,-2.1920338,39.259155,1093,1187,0
4435-452_reproject,-5171146.504514979,-5170550.089815158,-2691325.5366524267,-2691973.884804569,-0.76176023,41.770683,1092,1187,0
4435-453_reproject,-5171726.3086144915,-5171129.871646979,-2691957.7318833056,-2692606.104242123,-0.5602734,40.508297,1092,1187,0
4435-443_reproject,-5172885.939285147,-5172288.957726028,-2691957.7364105503,-2692606.106492158,-1.8140748,33.771088,1093,1187,0
4435-322_reproject,-5174625.369405406,-5174102.677614288,-2690091.386427518,-2690708.6657498735,0.0,37.346333,957,1130,0
4435-464_reproject,-5169986.883013562,-5169390.4429349415,-2691957.730660496,-2692606.1064013247,-0.74148804,24.815256,1092,1187,0
4435-343_reproject,-5176364.808773895,-5175767.833605573,-2691957.735802531,-2692606.0989432177,-0.08148193,25.444452,1093,1187,0
4435-321_reproject,-5175205.183247895,-5174610.461994382,-2690242.623671348,-2690709.553581131,0.0,37.183605,1090,856,0
4435-422_reproject,-5171134.165213023,-5170568.200734071,-2690520.5790990414,-2690709.2339253584,-0.7080029,26.716166,1039,347,0
4435-331_reproject,-5173832.09505755,-5173451.160643271,-2690318.802965561,-2690709.574997425,0.0,54.455215,698,716,0
4435-423_reproject,-5171726.311431969,-5171163.720896675,-2690693.3814304345,-2691341.2626591246,-0.16550294,21.454393,1030,1186,0
4435-431_reproject,-5170367.243814224,-5170298.830321081,-2690585.47976304,-2690706.434818917,0.0,4.261787,126,222,0
4435-323_reproject,-5175205.180114116,-5174608.249453105,-2690693.3837428037,-2691341.6985449637,-2.0481396,46.631947,1093,1187,0
4435-433_reproject,-5170566.681137094,-5169975.746862941,-2690696.115924958,-2691341.7157193846,-0.025336914,25.217785,1082,1182,0
4435-353_reproject,-5175205.189335157,-5174608.212020001,-2691957.732890358,-2692606.0983626796,-0.18663436,16.281132,1093,1187,0
4435-363_reproject,-5174045.566163696,-5173448.586718274,-2691957.7330928394,-2692606.100878801,-0.035883788,21.751526,1093,1187,0
4435-434_reproject,-5169986.859183598,-5169390.514648814,-2690712.006406124,-2691341.6937609105,-0.7801831,39.72884,1092,1153,0
4435-432_reproject,-5169865.620205598,-5169411.16018947,-2690304.4370286823,-2690685.7027633665,0.0,13.919438,833,699,0
4435-414_reproject,-5172306.119826478,-5171709.730515015,-2690693.3853487703,-2691341.705901836,0.0,34.012005,1092,1187,0
4435-344_reproject,-5175784.994129807,-5175188.017885783,-2691957.7394944555,-2692606.103803442,-0.2812744,34.819542,1093,1187,0
4435-444_reproject,-5172306.129857898,-5171709.693935729,-2691957.733701608,-2692606.1049240576,-0.8801261,19.375755,1092,1187,0
4435-354_reproject,-5174625.372821081,-5174028.394438507,-2691957.7381391646,-2692606.1047707885,-0.91479003,26.18306,1093,1187,0
4435-312_reproject,-5175784.9955903245,-5175188.089317979,-2690061.2446007878,-2690709.5329148923,-0.45077637,50.67926,1093,1187,0
4435-144_reproject,-5175784.988381236,-5175649.645376658,-2689991.3323989077,-2690072.647349239,0.0,13.575291,249,150,0
4435-463_reproject,-5170566.685189068,-5169970.246143329,-2691957.7303618835,-2692606.104979892,-0.7125201,25.437725,1092,1187,0
4435-341_reproject,-5176364.80693039,-5175767.855092566,-2691325.5509691113,-2691973.8887709966,-0.86989725,41.586548,1093,1187,0
4435-362_reproject,-5173465.750950786,-5172868.793776585,-2691325.5498913173,-2691973.893488939,-0.72516125,46.406567,1093,1187,0
4435-454_reproject,-5171146.497356946,-5170550.05934825,-2691957.7307328265,-2692606.104223489,-2.6193008,52.620796,1092,1187,0
4435-411_reproject,-5172885.93471779,-5172293.088730028,-2690460.7239257167,-2690709.424726471,0.0,30.53504,1088,457,0
4435-462_reproject,-5169986.87037226,-5169390.453602409,-2691325.5347855054,-2691973.8851879286,-1.5753601,47.39905,1092,1187,0
4435-451_reproject,-5171726.314772811,-5171129.9011142,-2691325.5388156804,-2691973.885835949,-0.5267871,20.770754,1092,1187,0
4435-424_reproject,-5171130.3613813585,-5170550.323874784,-2690693.542307734,-2691341.369306123,-1.2895044,30.033707,1062,1186,0
4435-143_reproject,-5176364.788472647,-5175773.355747629,-2689923.9321846454,-2690077.650183222,0.0,40.92364,1086,283,0
4435-351_reproject,-5175205.178593678,-5174608.224608938,-2691325.5460901144,-2691973.8862237236,-0.4613358,16.19055,1093,1187,0
4435-441_reproject,-5172885.932544461,-5172288.974315643,-2691325.5454914034,-2691973.890234424,-1.4109375,19.0548,1093,1187,0
4435-412_reproject,-5172306.117574907,-5171715.335746688,-2690620.731854383,-2690709.56712929,0.0,13.271208,1085,164,0
4435-461_reproject,-5170566.682557541,-5169970.266820219,-2691325.54634315,-2691973.8956231344,-0.6798218,47.362526,1092,1187,0
4435-361_reproject,-5174045.5574227525,-5173448.601307689,-2691325.544225887,-2691973.8866731995,-1.67885,43.171326,1093,1187,0
4435-311_reproject,-5176364.807246535,-5175767.902049979,-2690061.2440356975,-2690709.5311814076,0.0,25.755177,1093,1187,0
4435-334_reproject,-5173465.744558766,-5172868.810708182,-2690693.3845627154,-2691341.702829009,-0.7828333,47.801903,1093,1187,0
4435-314_reproject,-5175784.99369826,-5175188.064108867,-2690693.3813499543,-2691341.6949882503,-1.9096009,51.687397,1093,1187,0
4435-313_reproject,-5176364.806459215,-5175767.877945178,-2690693.3907022835,-2691341.7031726562,-1.5485852,55.630226,1093,1187,0
3316-164_reproject,-5194339.0201023845,-5193740.518245162,-2704606.252629156,-2705256.726768312,-3.6566749,95.38229,1095,1190,0
3316-142_reproject,-5196658.270942396,-5196059.796045524,-2703973.0165117015,-2704624.0084013515,-3.728387,93.646225,1095,1191,0
3316-214_reproject,-5193179.38507425,-5192580.927824544,-2703340.8918221765,-2703990.7704443443,-6.1584206,79.29402,1095,1189,0
3316-244_reproject,-5193178.787015662,-5192580.82828772,-2704606.2549298834,-2705256.1862828527,-4.6743364,81.41835,1094,1189,0
3316-234_reproject,-5190860.136933614,-5190261.674919708,-2703340.8815660006,-2703990.765361723,-6.7162023,94.36111,1095,1189,0
3316-152_reproject,-5195498.637494958,-5194900.1615723185,-2703973.5633827085,-2704624.009335193,-3.6592748,101.28347,1095,1190,0
3316-154_reproject,-5195498.6490255045,-5194900.149592181,-2704606.2491317163,-2705256.7206364903,-3.747575,91.52821,1095,1190,0
3316-134_reproject,-5194339.014026231,-5193741.980394696,-2703455.510505093,-2703991.309918009,-2.9437144,11.826535,1093,981,0
3316-461_reproject,-5191439.960529181,-5190841.382114531,-2706504.4593819156,-2707154.469579909,-5.4145913,76.046486,1095,1189,0
3316-264_reproject,-5190860.140751413,-5190261.631723765,-2704606.23573368,-2705256.1705827164,-6.423722,88.715706,1095,1189,0
3316-412_reproject,-5193179.395535578,-5192580.867754142,-2705238.9630535045,-2705888.918267715,-2.7321663,40.520237,1095,1189,0
3316-231_reproject,-5191439.944288261,-5190841.506955949,-2702708.244238332,-2703358.1012317394,-3.3596878,96.42275,1095,1189,0
3316-121_reproject,-5196078.450312973,-5195480.022610185,-2702708.2575864554,-2703358.6511318074,-4.861738,108.48741,1095,1190,0
3316-161_reproject,-5194918.824656049,-5194320.347519358,-2703973.5636204844,-2704624.010892446,-4.4857397,135.16107,1095,1190,0
3316-434_reproject,-5190860.150535951,-5190261.594467565,-2705871.688777774,-2706521.67470944,-4.2099314,78.72727,1095,1189,0
3316-442_reproject,-5193179.406428192,-5192580.831591845,-2706504.4675383824,-2707154.473850613,-4.930943,58.53626,1095,1189,0
3316-344_reproject,-5196658.2790482,-5196059.68652899,-2707136.7145785238,-2707787.834412034,-4.3571525,111.331,1095,1191,0
3316-351_reproject,-5196078.465656448,-5195479.896867725,-2706504.472993276,-2707155.019876084,-3.9880118,82.401306,1095,1190,0
3316-223_reproject,-5192599.580093653,-5192001.121646483,-2703340.8936133003,-2703990.7735358207,-2.692698,77.49489,1095,1189,0
3316-323_reproject,-5196078.4591987375,-5195479.913941416,-2705871.703128692,-2706522.2244366957,-3.3120728,75.44467,1095,1190,0
3316-233_reproject,-5191439.956019767,-5190841.495190498,-2703340.8884855616,-2703990.7709948584,-6.795373,96.03235,1095,1189,0
3316-211_reproject,-5193759.205641894,-5193160.773090954,-2702708.2506888625,-2703358.102490066,-5.006963,71.58365,1095,1189,0
3316-414_reproject,-5193179.394646538,-5192580.843341417,-2705871.6920231874,-2706521.672782314,-1.4150391,54.217274,1095,1189,0
3316-254_reproject,-5192019.77139161,-5191421.264737238,-2704606.245865527,-2705256.1781373676,-7.1554246,74.78074,1095,1189,0
3316-464_reproject,-5190860.155503032,-5190262.0979947,-2707137.251851022,-2707787.29057005,-8.293321,65.33773,1094,1189,0
3316-332_reproject,-5194339.020042164,-5193740.494667539,-2705238.965541111,-2705889.465239858,-5.182085,91.420456,1095,1190,0
3316-463_reproject,-5191439.970333689,-5190841.368381556,-2707137.2520922287,-2707787.2878501206,-3.8333642,82.98688,1095,1189,0
3316-413_reproject,-5193759.214171377,-5193160.664066959,-2705871.708159339,-2706521.6876145937,-5.397258,72.003204,1095,1189,0
3316-341_reproject,-5197238.084198531,-5196639.516443426,-2706503.929329951,-2707155.022226271,-4.238628,106.503815,1095,1191,0
3316-352_reproject,-5195498.649295441,-5194900.079289044,-2706504.4662076486,-2707155.0144138695,-2.571207,72.137085,1095,1190,0
3316-451_reproject,-5192599.584882415,-5192001.008849134,-2706504.4642114467,-2707154.4718234553,-3.6257727,67.72694,1095,1189,0
3316-253_reproject,-5192599.57959796,-5192001.074136845,-2704606.241080882,-2705256.1720569376,-4.0255446,83.30845,1095,1189,0
3316-113_reproject,-5197238.07812316,-5196639.6279572,-2703340.3497820054,-2703991.3147705724,-18.56608,131.70619,1095,1191,0
3316-151_reproject,-5196078.449289554,-5195479.974585116,-2703973.563850822,-2704624.00847932,-3.3167017,92.942894,1095,1190,0
3316-313_reproject,-5197238.086414294,-5196639.542190618,-2705871.161693742,-2706522.2289937194,-3.6458373,96.627396,1095,1191,0
3316-462_reproject,-5190860.157728236,-5190261.57812915,-2706504.4578810786,-2707154.4693652783,-4.455187,71.55799,1095,1189,0
3316-324_reproject,-5195498.644082487,-5194900.097607053,-2705871.7061495534,-2706522.2287814463,-2.8504019,36.381454,1095,1190,0
3316-163_reproject,-5194918.8350844635,-5194320.334437116,-2704606.2505292646,-2705256.7233534837,-3.9987762,94.86376,1095,1190,0
3316-232_reproject,-5190860.137324053,-5190261.698806694,-2702708.2470266353,-2703358.1053069117,-6.038713,81.33001,1095,1189,0
3316-443_reproject,-5193759.219414629,-5193160.62224171,-2707137.2599496995,-2707787.2905177325,-1.7969714,32.532696,1095,1189,0
3316-144_reproject,-5196658.262992468,-5196059.764584448,-2704605.7111348924,-2705256.7285988256,-1.9329664,94.25198,1095,1191,0
3316-251_reproject,-5192599.57357693,-5192001.091626352,-2703973.549570166,-2704623.455015584,-6.463928,82.27498,1095,1189,0
3316-212_reproject,-5193179.380973226,-5192580.947220592,-2702708.2508742,-2703358.1039803517,-8.004646,70.30188,1095,1189,0
3316-131_reproject,-5194918.830059974,-5194320.399924814,-2702708.252711211,-2703358.6489001554,-3.3150184,20.62233,1095,1190,0
3316-221_reproject,-5192599.577084327,-5192001.142134202,-2702708.251520057,-2703358.1059265924,-5.2541614,96.965416,1095,1189,0
3316-421_reproject,-5192599.576217779,-5192001.04723935,-2705238.957437378,-2705888.913951431,-2.7894974,58.548832,1095,1189,0
3316-422_reproject,-5192019.766780108,-5191421.236608861,-2705238.952394432,-2705888.910203793,-5.2198,73.71063,1095,1189,0
3316-333_reproject,-5194918.83882994,-5194320.29114057,-2705871.709737598,-2706522.2336888416,-3.9189801,66.68738,1095,1190,0
3316-331_reproject,-5194918.836131175,-5194320.311966395,-2705238.9622854907,-2705889.460669333,-3.9203832,91.22819,1095,1190,0
3316-361_reproject,-5194918.832018402,-5194320.2607980715,-2706504.4710828415,-2707155.020608411,-2.5673387,46.316414,1095,1190,0
3316-224_reproject,-5192019.763053474,-5191421.30341337,-2703340.8852733485,-2703990.766491304,-6.230022,94.94432,1095,1189,0
3316-124_reproject,-5195498.638400826,-5194900.185982151,-2703340.9022181677,-2703991.3226256664,-3.478042,101.58858,1095,1190,0
3316-362_reproject,-5194338.729624886,-5193740.224778839,-2706504.1803139593,-2707129.49204982,-2.307132,45.40955,1095,1144,0
3316-143_reproject,-5197238.084698438,-5196639.587516927,-2704605.71171637,-2705256.7278461666,0.0,90.10417,1095,1191,0
3316-252_reproject,-5192019.766471894,-5191421.283328032,-2703973.5532132057,-2704623.4599544387,-4.4133883,100.587715,1095,1189,0
3316-111_reproject,-5197238.077280162,-5196639.65061145,-2702707.716844835,-2703358.656274238,-3.1467261,107.867714,1095,1191,0
3316-444_reproject,-5193179.408686619,-5192580.810312675,-2707137.25695202,-2707787.2888242737,-6.4944067,50.580605,1095,1189,0
3316-364_reproject,-5194339.029110452,-5193740.435976145,-2707138.360630297,-2707787.839652621,0.0,31.002798,1095,1188,0
3316-222_reproject,-5192019.761261234,-5191421.325117737,-2702708.2530059316,-2703358.1087083765,-2.1829686,91.465416,1095,1189,0
3316-424_reproject,-5192019.774702302,-5191421.221007048,-2705871.694492589,-2706521.677847216,-3.8208656,73.52585,1095,1189,0
3316-261_reproject,-5191439.958217126,-5190841.473884534,-2703973.5465954584,-2704623.4546275605,-5.815875,88.62587,1095,1189,0
3316-262_reproject,-5190860.138158865,-5190261.652641259,-2703973.5517778313,-2704623.4610967673,-7.1335797,89.16935,1095,1189,0
3316-311_reproject,-5197238.079266443,-5196639.558567415,-2705238.418921824,-2705889.4606328327,0.0,53.75833,1095,1191,0
3316-354_reproject,-5195498.656165999,-5194900.062621479,-2707137.261976673,-2707787.835765004,-12.409129,75.3406,1095,1190,0
3316-353_reproject,-5196078.462740477,-5195479.870413573,-2707137.2677284614,-2707787.840193442,-3.5470386,113.54851,1095,1190,0
3316-112_reproject,-5196658.25886892,-5196059.830973609,-2702707.7127523944,-2703358.6535160313,-3.3331113,112.62932,1095,1191,0
3316-432_reproject,-5190860.144959948,-5190261.612415102,-2705238.955377046,-2705888.9157639532,-2.5834985,79.786285,1095,1189,0
3316-411_reproject,-5193759.213822807,-5193160.687242513,-2705238.969368533,-2705888.923278396,-2.8155904,90.561806,1095,1189,0
3316-162_reproject,-5194339.021682548,-5193740.543335979,-2703973.5644368967,-2704624.0130237984,-3.2599146,24.068811,1095,1190,0
3316-263_reproject,-5191439.9511284735,-5190841.443285377,-2704606.2405107045,-2705256.1740734093,-6.6895323,80.24611,1095,1189,0
3316-242_reproject,-5193179.390686145,-5192580.909932619,-2703973.557475552,-2704623.4616210633,-10.74464,90.4056,1095,1189,0
3316-452_reproject,-5192019.773217779,-5191421.195991739,-2706504.4614503765,-2707154.47035763,-5.4172826,76.235435,1095,1189,0
3316-343_reproject,-5197238.083397715,-5196639.492104839,-2707136.7107383567,-2707787.829237921,-4.280085,110.27163,1095,1191,0
3316-153_reproject,-5196078.451143318,-5195479.952927729,-2704606.2595331464,-2705256.7297144397,-3.5550585,90.199,1095,1190,0
